item,rep,anchor_n_per_group,estimator,tau,lambda,estimate,variance,ci_low,ci_high,interval_width,benchmark,error,squared_error,covered,wrong_sign
Christians,26,50,ppi_plus,,0.9027727392652343,-9.756325172128944,19.716019500309955,-18.459259189596313,-1.0533911546615755,17.405868034934738,-3.7164124786966397,-6.039912693432305,36.48054534428468,1,0
Christians,26,50,bayes_shrinkage_disjoint,2.0,0.1688285074546474,-1.6911751537513537,3.3689003143202583,-5.28866976076506,1.9063194532623529,7.194989214027413,-3.7164124786966397,2.025237324945286,4.101586222351538,1,0
Christians,26,50,bayes_shrinkage_disjoint,5.0,0.5593757041191746,-5.3490336063273505,11.059821741159483,-11.86727042320032,1.1692032105456196,13.03647363374594,-3.7164124786966397,-1.6326211276307108,2.6654517463861738,1,0
Christians,26,50,bayes_shrinkage_disjoint,10.0,0.835472971447965,-7.934955952351146,16.496917199342352,-15.895769799753532,0.025857895051240476,15.921627694804773,-3.7164124786966397,-4.218543473654506,17.796109039113027,1,0
Christians,26,50,bayes_shrinkage_disjoint,20.0,0.9530783307496444,-9.036445762709214,18.812882044281068,-17.537714354002524,-0.5351771714159028,17.00253718258662,-3.7164124786966397,-5.320033284012574,28.30275414300161,1,0
Christians,27,50,human_only,,,-2.5600000000000023,23.10088163265306,-11.980421799473739,6.860421799473734,18.840843598947473,-3.7164124786966397,1.1564124786966374,1.337289820885301,1,0
Christians,27,50,llm_only,,,-0.15535017913954619,0.043381404010973144,-0.5635829578927404,0.252882599613648,0.8164655575063884,-3.7164124786966397,3.5610622995570935,12.681164701326855,0,0
Christians,27,50,naive_pooling,,,-0.19504528650513464,0.047685603449323516,-0.6230511441880888,0.2329605711778195,0.8560117153659083,-3.7164124786966397,3.521367192191505,12.400026902242685,0,0
Christians,27,50,ppi_disjoint,,,-3.226574078338966,22.056034295156024,-12.431489143035183,5.978340986357252,18.409830129392436,-3.7164124786966397,0.4898384003576739,0.23994165846496482,1,0
Christians,27,50,ppi_plus,,0.6863155314660832,-3.0174801428367255,21.78012913879389,-12.164640581988902,6.12968029631545,18.29432087830435,-3.7164124786966397,0.6989323358599142,0.4885064101105959,1,0
Christians,27,50,bayes_shrinkage_disjoint,2.0,0.15377549503236085,-0.6365123103055903,3.4289854885297375,-4.265946240374554,2.9929216197633726,7.258867860137926,-3.7164124786966397,3.0799001683910494,9.485785047255215,1,0
Christians,27,50,bayes_shrinkage_disjoint,5.0,0.5317797217006448,-1.793479864307096,11.749594426143062,-8.511905420006228,4.924945691392035,13.436851111398262,-3.7164124786966397,1.9229326143895438,3.6976698394830056,1,0
Christians,27,50,bayes_shrinkage_disjoint,10.0,0.8195918727712933,-2.6743941423591595,18.084900191529854,-11.009557762575689,5.660769477857369,16.670327240433057,-3.7164124786966397,1.0420183363374802,1.08580221326353,1,0
Christians,27,50,bayes_shrinkage_disjoint,20.0,0.9478404652000368,-3.066928007904079,20.907901388644422,-12.029059114656334,5.895203098848177,17.924262213504512,-3.7164124786966397,0.6494844707925607,0.4218300778006926,1,0
Christians,28,50,human_only,,,-4.5800000000000125,29.260155102040816,-15.182160715627747,6.022160715627722,21.20432143125547,-3.7164124786966397,-0.8635875213033728,0.7457834069509034,1,0
Christians,28,50,llm_only,,,-0.15535017913954619,0.043381404010973144,-0.5635829578927404,0.252882599613648,0.8164655575063884,-3.7164124786966397,3.5610622995570935,12.681164701326855,0,0
Christians,28,50,naive_pooling,,,-0.2237724953601372,0.04900256384343718,-0.6576483408055229,0.21010335008524855,0.8677516908907715,-3.7164124786966397,3.4926399833365025,12.198534053200804,0,0
Christians,28,50,ppi_disjoint,,,-5.478779106067142,26.350390564368805,-15.539974879536576,4.582416667402292,20.122391546938868,-3.7164124786966397,-1.7623666273705023,3.105936129269279,1,0
Christians,28,50,ppi_plus,,1.0,-5.478779106067165,26.35039056436881,-15.539974879536599,4.582416667402269,20.122391546938868,-3.7164124786966397,-1.7623666273705254,3.1059361292693604,1,0
Christians,28,50,bayes_shrinkage_disjoint,2.0,0.13198569484034814,-0.8702520762859547,3.516133113266209,-4.545517640557939,2.80501348798603,7.350531128543969,-3.7164124786966397,2.846160402410685,8.100629036250552,1,0
Christians,28,50,bayes_shrinkage_disjoint,5.0,0.4872694552308129,-2.756551418669037,12.86233951185728,-9.785915790271275,4.272812952933201,14.058728743204476,-3.7164124786966397,0.9598610600276025,0.9213332545573127,1,0
Christians,28,50,bayes_shrinkage_disjoint,10.0,0.7917260531264098,-4.372995355660389,20.871470579986628,-13.32731506070089,4.581324349380114,17.908639410081005,-3.7164124786966397,-0.656582876963749,0.4311010743219935,1,0
Christians,28,50,bayes_shrinkage_disjoint,20.0,0.9382924583418445,-5.151156770833102,24.727092555889786,-14.897520131733732,4.595206590067527,19.492726721801258,-3.7164124786966397,-1.434744292136462,2.058491183818157,1,0
Christians,29,50,human_only,,,-7.060000000000002,23.116448979591837,-16.483595407274237,2.3635954072742305,18.847190814548465,-3.7164124786966397,-3.3435875213033626,11.179577512615564,1,0
Christians,29,50,llm_only,,,-0.15535017913954619,0.043381404010973144,-0.5635829578927404,0.252882599613648,0.8164655575063884,-3.7164124786966397,3.5610622995570935,12.681164701326855,0,0
Christians,29,50,naive_pooling,,,-0.2637099336911035,0.04766456558697621,-0.6916213674702534,0.1642015000880464,0.8558228675582998,-3.7164124786966397,3.452702545005536,11.921154864287706,0,0
Christians,29,50,ppi_disjoint,,,-9.456370313530254,21.927547481764236,-18.634434728533314,-0.2783058985271918,18.356128830006124,-3.7164124786966397,-5.739957834833614,32.94711594566779,1,0
Christians,29,50,ppi_plus,,0.7088511154601811,-8.758669769801577,21.686274139417264,-17.886100445188017,0.36876090558486396,18.25486135077288,-3.7164124786966397,-5.042257291104937,25.424358589700894,1,0
Christians,29,50,bayes_shrinkage_disjoint,2.0,0.15453860496492122,-1.6253499444148762,3.425892942902175,-5.253146841906934,2.0024469530771816,7.255593794984115,-3.7164124786966397,2.0910625342817637,4.372542522276873,1,0
Christians,29,50,bayes_shrinkage_disjoint,5.0,0.5332366384024992,-5.133011005001286,11.71313140269938,-11.84100367021865,1.5749816602160767,13.415985330434726,-3.7164124786966397,-1.4165985263046466,2.0067513847284966,1,0
Christians,29,50,bayes_shrinkage_disjoint,10.0,0.82045559819306,-7.793354265763288,17.998487543455855,-16.10858064554033,0.521872114013755,16.630452759554085,-3.7164124786966397,-4.076941787066648,16.621454335130192,1,0
Christians,29,50,bayes_shrinkage_disjoint,20.0,0.9481290448362412,-8.975919628450763,20.792429428265354,-17.91326805466892,-0.03857120223260502,17.874696852436315,-3.7164124786966397,-5.259507149754123,27.66241545831474,1,0
Christians,30,50,human_only,,,-8.320000000000007,21.32089795918367,-17.37021334555159,0.7302133455515758,18.100426691103166,-3.7164124786966397,-4.603587521303368,21.193018066300084,1,0
Christians,30,50,llm_only,,,-0.15535017913954619,0.043381404010973144,-0.5635829578927404,0.252882599613648,0.8164655575063884,-3.7164124786966397,3.5610622995570935,12.681164701326855,0,0
Christians,30,50,naive_pooling,,,-0.28618452701145713,0.04762545380083985,-0.7139203605831914,0.14155130656027715,0.8554716671434686,-3.7164124786966397,3.4302279516851826,11.766463800522324,0,0
Christians,30,50,ppi_disjoint,,,-9.89803006447994,21.32110851313091,-18.948288097488927,-0.8477720314709529,18.100516066017974,-3.7164124786966397,-6.1816175857833,38.21239597686536,1,0
Christians,30,50,ppi_plus,,0.4999637893063909,-9.10895789067681,20.59416701957656,-18.003594028395167,-0.21432175295845468,17.789272275436712,-3.7164124786966397,-5.392545411980171,29.079546020268392,1,0
Christians,30,50,bayes_shrinkage_disjoint,2.0,0.15824630315986576,-1.7177651110624834,3.411071513954197,-5.337706039863179,1.9021758177382122,7.239881857601391,-3.7164124786966397,1.9986473676341563,3.994591300150942,1,0
Christians,30,50,bayes_shrinkage_disjoint,5.0,0.5402245613077907,-5.429876349569294,11.538442693898892,-12.087659873602046,1.2279071744634589,13.315567048065505,-3.7164124786966397,-1.713463870872654,2.935958436785899,1,0
Christians,30,50,bayes_shrinkage_disjoint,10.0,0.8245583028849719,-8.193066282716222,17.588226438096473,-16.41297690781376,0.02684434238131672,16.439821250195077,-3.7164124786966397,-4.476653804019582,20.040429281042996,1,0
Christians,30,50,bayes_shrinkage_disjoint,20.0,0.9494939216453727,-9.407205843273841,20.246488068444595,-18.226440989460656,-0.5879706970870267,17.63847029237363,-3.7164124786966397,-5.6907933645772015,32.38512911831591,1,0
Christians,31,50,human_only,,,-4.640000000000001,24.512734693877555,-14.344026051077977,5.064026051077976,19.408052102155953,-3.7164124786966397,-0.9235875213033609,0.8530139095072861,1,0
Christians,31,50,llm_only,,,-0.15535017913954619,0.043381404010973144,-0.5635829578927404,0.252882599613648,0.8164655575063884,-3.7164124786966397,3.5610622995570935,12.681164701326855,0,0
Christians,31,50,naive_pooling,,,-0.2272991958895716,0.048018077443227225,-0.6567945349864024,0.20219614320725926,0.8589906781936617,-3.7164124786966397,3.489113282807068,12.173911500260715,0,0
Christians,31,50,ppi_disjoint,,,-1.8375864976356309,21.794355143675347,-10.987733748906685,7.312560753635424,18.30029450254211,-3.7164124786966397,1.8788259810610088,3.5299870671098623,1,0
Christians,31,50,ppi_plus,,1.0,-1.8375864976356553,21.794355143675354,-10.98773374890671,7.312560753635399,18.30029450254211,-3.7164124786966397,1.8788259810609844,3.5299870671097704,1,0
Christians,31,50,bayes_shrinkage_disjoint,2.0,0.15533888952230185,-0.37961476730149296,3.4228476931604894,-4.0057989460278485,3.2465694114248627,7.252368357452712,-3.7164124786966397,3.3367977113951466,11.134218966771888,1,0
Christians,31,50,bayes_shrinkage_disjoint,5.0,0.5347576208420928,-1.0345304220670437,11.675262730197376,-7.731670804672611,5.662609960538523,13.394280765211134,-3.7164124786966397,2.681882056629596,7.192491365671792,1,0
Christians,31,50,bayes_shrinkage_disjoint,10.0,0.8213542114375072,-1.5292255393335958,17.908782107498972,-9.823704265821963,6.76525318715477,16.588957452976732,-3.7164124786966397,2.187186939363044,4.783786707720279,1,0
Christians,31,50,bayes_shrinkage_disjoint,20.0,0.9484288226220404,-1.7485693548023482,20.672674202433498,-10.660143021448913,7.163004311844218,17.823147333293132,-3.7164124786966397,1.9678431238942915,3.8724065602580438,1,0
Christians,32,50,human_only,,,-2.4399999999999977,20.471999999999998,-11.30821488237627,6.428214882376274,17.736429764752543,-3.7164124786966397,1.276412478696642,1.6292288157725054,1,0
Christians,32,50,llm_only,,,-0.15535017913954619,0.043381404010973144,-0.5635829578927404,0.252882599613648,0.8164655575063884,-3.7164124786966397,3.5610622995570935,12.681164701326855,0,0
Christians,32,50,naive_pooling,,,-0.19150284477636603,0.04689454910924093,-0.6159437710052819,0.2329380814525498,0.8488818524578317,-3.7164124786966397,3.5249096339202737,12.424987927303958,0,0
Christians,32,50,ppi_disjoint,,,-2.450057602753524,17.264041186283297,-10.59386142045603,5.69374621494898,16.28760763540501,-3.7164124786966397,1.2663548759431156,1.6036546718249036,1,0
Christians,32,50,ppi_plus,,1.0,-2.4500576027535033,17.264041186283297,-10.593861420456008,5.693746214949002,16.28760763540501,-3.7164124786966397,1.2663548759431364,1.6036546718249565,1,0
Christians,32,50,bayes_shrinkage_disjoint,2.0,0.18850254432480348,-0.5878285996887176,3.290158278206979,-4.1430321158829635,2.967374916505528,7.110407032388491,-3.7164124786966397,3.1285838790079223,9.788037087988258,1,0
Christians,32,50,bayes_shrinkage_disjoint,5.0,0.5921382131920947,-1.5140940414093216,10.240713125703826,-7.786312432353933,4.75812434953529,12.544436781889223,-3.7164124786966397,2.2023184372873184,4.850206499215656,1,0
Christians,32,50,bayes_shrinkage_disjoint,10.0,0.853097667403832,-2.1129452896276133,14.734401715122997,-9.636486851207273,5.410596271952046,15.047083123159318,-3.7164124786966397,1.6034671890690264,2.571107026420925,1,0
Christians,32,50,bayes_shrinkage_disjoint,20.0,0.9587271032463769,-2.3553443232015305,16.553327156955405,-10.32975725495769,5.619068608554629,15.948825863512319,-3.7164124786966397,1.3610681554951092,1.8525065239028586,1,0
Christians,33,50,human_only,,,-13.219999999999999,21.72431836734694,-22.355433292406005,-4.084566707593995,18.27086658481201,-3.7164124786966397,-9.50358752130336,90.31817577507293,0,0
Christians,33,50,llm_only,,,-0.15535017913954619,0.043381404010973144,-0.5635829578927404,0.252882599613648,0.8164655575063884,-3.7164124786966397,3.5610622995570935,12.681164701326855,0,0
Christians,33,50,naive_pooling,,,-0.3587719002660066,0.047575379108198146,-0.7862828081760318,0.06873900764401858,0.8550218158200503,-3.7164124786966397,3.357640578430633,11.273750253923996,0,0
Christians,33,50,ppi_disjoint,,,-10.483275324308693,20.573920762409486,-19.3735382001112,-1.593012448506185,17.780525751605015,-3.7164124786966397,-6.766862845612053,45.79043277132485,1,0
Christians,33,50,ppi_plus,,0.727465233072464,-11.229127945943059,20.38609862780532,-20.078717568551383,-2.379538323334735,17.699179245216648,-3.7164124786966397,-7.512715467246419,56.44089369180359,1,0
Christians,33,50,bayes_shrinkage_disjoint,2.0,0.16306705845158806,-1.8033716997620783,3.391866819691641,-5.413107919283861,1.806364519759704,7.219472439043565,-3.7164124786966397,1.9130407789345614,3.6597250218665534,1,0
Christians,33,50,bayes_shrinkage_disjoint,5.0,0.5490910974155273,-5.806860257359262,11.316857618109813,-12.400405603053843,0.786685088335318,13.18709069138916,-3.7164124786966397,-2.0904477786626225,4.369971915315493,1,0
Christians,33,50,bayes_shrinkage_disjoint,10.0,0.8296704371607159,-8.71677275706493,17.07709133742641,-16.816362504814954,-0.6171830093149069,16.199179495500047,-3.7164124786966397,-5.000360278368291,25.00360291348341,1,0
Christians,33,50,bayes_shrinkage_disjoint,20.0,0.9511811376825466,-9.976970698287476,19.571679980479317,-18.6479894281144,-1.3059519684605494,17.342037459653852,-3.7164124786966397,-6.260558219590836,39.19458922088638,1,0
Christians,34,50,human_only,,,-2.700000000000003,27.69489795918367,-13.014684677681622,7.614684677681616,20.629369355363238,-3.7164124786966397,1.0164124786966369,1.0330943268502413,1,0
Christians,34,50,llm_only,,,-0.15535017913954619,0.043381404010973144,-0.5635829578927404,0.252882599613648,0.8164655575063884,-3.7164124786966397,3.5610622995570935,12.681164701326855,0,0
Christians,34,50,naive_pooling,,,-0.19540637426040064,0.04858469198042509,-0.6274283097127582,0.23661556119195692,0.8640438709047151,-3.7164124786966397,3.521006104436239,12.39748398747726,0,0
Christians,34,50,ppi_disjoint,,,0.36716917566841434,23.323660236220718,-9.09856762415153,9.832905975488357,18.931473599639887,-3.7164124786966397,4.083581654365054,16.675639127866834,1,1
Christians,34,50,ppi_plus,,1.0,0.36716917566840834,23.323660236220718,-9.098567624151535,9.832905975488352,18.931473599639887,-3.7164124786966397,4.083581654365048,16.675639127866784,1,1
Christians,34,50,bayes_shrinkage_disjoint,2.0,0.1466299036974538,-0.03758905801167732,3.4575755454466166,-3.6821222538253364,3.6069441378019818,7.289066391627318,-3.7164124786966397,3.6788234206849624,13.533741760580208,0,0
Christians,34,50,bayes_shrinkage_disjoint,5.0,0.517817423596381,0.13846726921298616,12.098659570326905,-6.679025716142249,6.955960254568222,13.63498597071047,-3.7164124786966397,3.8548797479096257,14.860097870843779,1,1
Christians,34,50,bayes_shrinkage_disjoint,10.0,0.8111644451240905,0.27760341049954046,18.92765064782738,-8.249556886380873,8.804763707379955,17.054320593760828,-3.7164124786966397,3.9940158891961803,15.952162923151555,1,1
Christians,34,50,bayes_shrinkage_disjoint,20.0,0.9450019159989325,0.34108327526891263,22.043328760663417,-8.861180129294368,9.543346679832194,18.404526809126562,-3.7164124786966397,4.0574957539655525,16.463271793448488,1,1
Christians,35,50,human_only,,,-6.719999999999999,15.702465306122448,-14.486761919873686,1.0467619198736875,15.533523839747373,-3.7164124786966397,-3.003587521303359,9.021537998129258,1,0
Christians,35,50,llm_only,,,-0.15535017913954619,0.043381404010973144,-0.5635829578927404,0.252882599613648,0.8164655575063884,-3.7164124786966397,3.5610622995570935,12.681164701326855,0,0
Christians,35,50,naive_pooling,,,-0.25838278549731797,0.04587495581745574,-0.6781842031561176,0.16141863216148167,0.8396028353175993,-3.7164124786966397,3.4580296931993217,11.957969359048196,0,0
Christians,35,50,ppi_disjoint,,,-3.844621297907071,13.669156097542482,-11.091098377448494,3.4018557816343518,14.492954159082846,-3.7164124786966397,-0.12820881921043137,0.016437501323333076,1,0
Christians,35,50,ppi_plus,,0.8633872189001819,-4.237434779115168,13.616942159577116,-11.470058438633991,2.9951888804036546,14.465247319037646,-3.7164124786966397,-0.5210223004185286,0.2714642375334155,1,0
Christians,35,50,bayes_shrinkage_disjoint,2.0,0.2269492754165058,-0.9577581877817913,3.136275185148046,-4.428826431315002,2.51331005575142,6.942136487066422,-3.7164124786966397,2.7586542909148486,7.610173496782906,1,0
Christians,35,50,bayes_shrinkage_disjoint,5.0,0.6472477865033411,-2.5273114244738517,8.862877624230542,-8.362346187116149,3.3077233381684454,11.670069525284594,-3.7164124786966397,1.189101054222788,1.4139613171537457,1,0
Christians,35,50,bayes_shrinkage_disjoint,10.0,0.8800873596412525,-3.3968222507282473,12.035336322688813,-10.19645077126092,3.402806269804425,13.599257041065345,-3.7164124786966397,0.3195902279683924,0.10213791381288904,1,0
Christians,35,50,bayes_shrinkage_disjoint,20.0,0.9670593386522874,-3.7216084385386554,13.220336825899077,-10.84812553669915,3.40490865962184,14.253034196320991,-3.7164124786966397,-0.005195959842015707,2.699799867983989e-05,1,0
Christians,36,50,human_only,,,0.4200000000000017,19.274979591836733,-8.185042800590823,9.025042800590827,17.21008560118165,-3.7164124786966397,4.136412478696641,17.109908193917292,1,1
Christians,36,50,llm_only,,,-0.15535017913954619,0.043381404010973144,-0.5635829578927404,0.252882599613648,0.8164655575063884,-3.7164124786966397,3.5610622995570935,12.681164701326855,0,0
Christians,36,50,naive_pooling,,,-0.14889276196230128,0.046724300507018784,-0.5725625305648809,0.2747770066402784,0.8473395372051593,-3.7164124786966397,3.5675197167343384,12.727196929288255,0,0
Christians,36,50,ppi_disjoint,,,-1.6119516779795022,16.43170558408154,-9.557015565186932,6.333112209227927,15.890127774414859,-3.7164124786966397,2.1044608007171375,4.428755261755016,1,0
Christians,36,50,ppi_plus,,0.9644569400456798,-1.5397298976647977,16.427838773566798,-9.483858889098295,6.4043990937687,15.888257982866996,-3.7164124786966397,2.1766825810318418,4.73794705856744,1,0
Christians,36,50,bayes_shrinkage_disjoint,2.0,0.19619685187052333,-0.46689175199533506,3.2592312088201165,-4.005346585931097,3.0715630819404263,7.076909667871523,-3.7164124786966397,3.249520726701305,10.559384953261377,1,0
Christians,36,50,bayes_shrinkage_disjoint,5.0,0.6040443869081815,-1.0478920496052915,9.942908943597672,-7.228238237135956,5.132454137925373,12.36069237506133,-3.7164124786966397,2.6685204290913482,7.1210012804778735,1,0
Christians,36,50,bayes_shrinkage_disjoint,10.0,0.8591974168855501,-1.4113709813567004,14.124276927747204,-8.777497659987311,5.954755697273911,14.732253357261223,-3.7164124786966397,2.305041497339939,5.313216304459148,1,0
Christians,36,50,bayes_shrinkage_disjoint,20.0,0.9606431998815386,-1.5558858430353475,15.786738663686736,-9.343461540928688,6.2316898548579935,15.575151395786682,-3.7164124786966397,2.1605266356612924,4.667875343401903,1,0
Christians,37,50,human_only,,,-5.060000000000002,22.95579591836735,-14.450792597006924,4.330792597006919,18.781585194013843,-3.7164124786966397,-1.3435875213033626,1.8052274274021138,1,0
Christians,37,50,llm_only,,,-0.15535017913954619,0.043381404010973144,-0.5635829578927404,0.252882599613648,0.8164655575063884,-3.7164124786966397,3.5610622995570935,12.681164701326855,0,0
Christians,37,50,naive_pooling,,,-0.23449705124714626,0.04773679275747148,-0.662732574128075,0.19373847163378244,0.8564710457618574,-3.7164124786966397,3.4819154274494934,12.123735043910788,0,0
Christians,37,50,ppi_disjoint,,,-2.271698157370765,20.089110089450077,-11.056590036024218,6.513193721282689,17.569783757306908,-3.7164124786966397,1.4447143213258746,2.0871994702440824,1,0
Christians,37,50,ppi_plus,,1.0,-2.2716981573707784,20.089110089450084,-11.056590036024234,6.513193721282677,17.56978375730691,-3.7164124786966397,1.4447143213258613,2.087199470244044,1,0
Christians,37,50,bayes_shrinkage_disjoint,2.0,0.1663549724437411,-0.470427346215446,3.3787221338558355,-4.073162272548576,3.132307580117683,7.205469852666258,-3.7164124786966397,3.2459851324811937,10.536419480288952,1,0
Christians,37,50,bayes_shrinkage_disjoint,5.0,0.5550009484626616,-1.3101812334640663,11.16911831206426,-7.860546483404413,5.240184016476281,13.100730499880694,-3.7164124786966397,2.4062312452325734,5.7899488055335,1,0
Christians,37,50,bayes_shrinkage_disjoint,10.0,0.833021172075877,-1.9109041996567289,16.7420248160431,-9.930640014090466,6.108831614777008,16.039471628867474,-3.7164124786966397,1.8055082790399108,3.2598601456816607,1,0
Christians,37,50,bayes_shrinkage_disjoint,20.0,0.9522789948939984,-2.1685865802185416,19.132544066031475,-10.741776259915737,6.4046030994786545,17.14637935939439,-3.7164124786966397,1.5478258984780981,2.395765011999532,1,0
Christians,38,50,human_only,,,-4.1399999999999935,31.469493877551017,-15.135144732107888,6.855144732107901,21.99028946421579,-3.7164124786966397,-0.42358752130335375,0.17942638820391918,1,0
Christians,38,50,llm_only,,,-0.15535017913954619,0.043381404010973144,-0.5635829578927404,0.252882599613648,0.8164655575063884,-3.7164124786966397,3.5610622995570935,12.681164701326855,0,0
Christians,38,50,naive_pooling,,,-0.2160083407585347,0.04952588922043424,-0.6521948330175455,0.22017815150047615,0.8723729845180217,-3.7164124786966397,3.500404137938105,12.252829128894207,0,0
Christians,38,50,ppi_disjoint,,,-2.9781617287538205,28.2315508566145,-13.392302392811047,7.435978935303407,20.828281328114453,-3.7164124786966397,0.7382507499428193,0.545014169791135,1,0
Christians,38,50,ppi_plus,,1.0,-2.978161728753811,28.231550856614497,-13.392302392811036,7.435978935303414,20.82828132811445,-3.7164124786966397,0.7382507499428286,0.5450141697911488,1,0
Christians,38,50,bayes_shrinkage_disjoint,2.0,0.12427191411494755,-0.4902271867827593,3.5469811895362207,-4.1815796405214085,3.2011252669558896,7.382704907477298,-3.7164124786966397,3.2261852919138803,10.408271537761449,1,0
Christians,38,50,bayes_shrinkage_disjoint,5.0,0.4700354116220229,-1.4725377494629333,13.293183555445436,-8.618662149905399,5.673586650979532,14.29224880088493,-3.7164124786966397,2.2438747292337062,5.034973800493638,1,0
Christians,38,50,bayes_shrinkage_disjoint,10.0,0.7801073742264197,-2.353449026255644,22.033331423354042,-11.553625437388035,6.846727384876747,18.400352822264782,-3.7164124786966397,1.362963452440996,1.857669372689879,1,0
Christians,38,50,bayes_shrinkage_disjoint,20.0,0.9341702333794067,-2.791140034571495,26.375975494233312,-12.857219085455542,7.274939016312553,20.132158101768095,-3.7164124786966397,0.9252724441251448,0.8561290958573191,1,0
Christians,39,50,human_only,,,-6.579999999999998,17.15191020408163,-14.697313486616121,1.5373134866161244,16.234626973232245,-3.7164124786966397,-2.8635875213033586,8.200133492164314,1,0
Christians,39,50,llm_only,,,-0.15535017913954619,0.043381404010973144,-0.5635829578927404,0.252882599613648,0.8164655575063884,-3.7164124786966397,3.5610622995570935,12.681164701326855,0,0
Christians,39,50,naive_pooling,,,-0.25957335767070333,0.0466830496154667,-0.683056064995072,0.16390934965366533,0.8469654146487373,-3.7164124786966397,3.4568391210259364,11.949736708655369,0,0
Christians,39,50,ppi_disjoint,,,-6.335695462492083,15.419277328066283,-14.032103441770431,1.3607125167862648,15.392815958556696,-3.7164124786966397,-2.6192829837954434,6.860643349200362,1,0
Christians,39,50,ppi_plus,,0.815267229340753,-6.380826516590535,15.325502643318735,-14.053795365385195,1.2921423322041248,15.345937697589319,-3.7164124786966397,-2.664414037893895,7.09910216532605,1,0
Christians,39,50,bayes_shrinkage_disjoint,2.0,0.20644974018811554,-1.4281159466334983,3.2183026157956647,-4.944283082712303,2.0880511894453067,7.03233427215761,-3.7164124786966397,2.2882965320631414,5.2363010186522,1,0
Christians,39,50,bayes_shrinkage_disjoint,5.0,0.6191923511084647,-3.9806539335215216,9.56429279883651,-10.042187338198126,2.0808794711550815,12.123066809353206,-3.7164124786966397,-0.2642414548248819,0.06982354644797012,1,0
Christians,39,50,bayes_shrinkage_disjoint,10.0,0.866737574600697,-5.511556170699418,13.370344116478423,-12.67839047587653,1.6552781344776948,14.333668610354225,-3.7164124786966397,-1.7951436920027781,3.222540874937365,1,0
Christians,39,50,bayes_shrinkage_disjoint,20.0,0.9629848468346703,-6.106781407957463,14.850162842679977,-13.659819576564807,1.4462567606498817,15.10607633721469,-3.7164124786966397,-2.3903689292608234,5.7138636179755355,1,0
Christians,40,50,human_only,,,0.7199999999999989,21.66532244897959,-8.403020482274497,9.843020482274495,18.246040964548992,-3.7164124786966397,4.436412478696639,19.681755681135254,1,1
Christians,40,50,llm_only,,,-0.15535017913954619,0.043381404010973144,-0.5635829578927404,0.252882599613648,0.8164655575063884,-3.7164124786966397,3.5610622995570935,12.681164701326855,0,0
Christians,40,50,naive_pooling,,,-0.14488230750235687,0.04734773312675121,-0.5713691790233071,0.2816045640185933,0.8529737430419003,-3.7164124786966397,3.571530171194283,12.755827763751064,0,0
Christians,40,50,ppi_disjoint,,,-0.33936346198332856,18.407839735915662,-8.748617717236503,8.069890793269845,16.818508510506348,-3.7164124786966397,3.377049016713311,11.404460061284341,1,0
Christians,40,50,ppi_plus,,1.0,-0.3393634619833108,18.407839735915665,-8.748617717236485,8.069890793269863,16.818508510506348,-3.7164124786966397,3.377049016713329,11.404460061284462,1,0
Christians,40,50,bayes_shrinkage_disjoint,2.0,0.1788616768559839,-0.20243494483128044,3.3287426909142375,-3.778424027786671,3.37355413812411,7.151978165910781,-3.7164124786966397,3.513977533865359,12.34803810851047,1,0
Christians,40,50,bayes_shrinkage_disjoint,5.0,0.5765197303589508,-0.26874621793231823,10.631196139364402,-6.659427174527029,6.121934738662392,12.781361913189421,-3.7164124786966397,3.4476662607643216,11.88640264561264,1,0
Christians,40,50,bayes_shrinkage_disjoint,10.0,0.8448539709175605,-0.3134921622211312,15.558792306582115,-8.044640623152784,7.417656298710521,15.462296921863304,-3.7164124786966397,3.4029203164755084,11.579866680281775,1,0
Christians,40,50,bayes_shrinkage_disjoint,20.0,0.9561060089165015,-0.3320439410919689,17.60178583173755,-8.55512246748359,7.891034585299652,16.446157052783242,-3.7164124786966397,3.384368537604671,11.453950398328379,1,0
Christians,41,50,human_only,,,-7.660000000000011,23.604742857142853,-17.182603643962096,1.8626036439620748,19.04520728792417,-3.7164124786966397,-3.943587521303371,15.551882538179667,1,0
Christians,41,50,llm_only,,,-0.15535017913954619,0.043381404010973144,-0.5635829578927404,0.252882599613648,0.8164655575063884,-3.7164124786966397,3.5610622995570935,12.681164701326855,0,0
Christians,41,50,naive_pooling,,,-0.27447912163718513,0.04791780169252176,-0.7035257705950713,0.154567527320701,0.8580932979157723,-3.7164124786966397,3.4419333570594546,11.846905234438568,0,0
Christians,41,50,ppi_disjoint,,,-8.425366252102222,19.477013721390463,-17.075389137164066,0.22465663295962024,17.300045770123685,-3.7164124786966397,-4.708953773405582,22.174245640070673,1,0
Christians,41,50,ppi_plus,,1.0,-8.425366252102236,19.47701372139046,-17.07538913716408,0.22465663295960603,17.300045770123685,-3.7164124786966397,-4.708953773405597,22.174245640070808,1,0
Christians,41,50,bayes_shrinkage_disjoint,2.0,0.1707002051176374,-1.5770551161427198,3.3613178013304568,-5.170498933094793,2.016388700809353,7.186887633904146,-3.7164124786966397,2.1393573625539197,4.576849924713663,1,0
Christians,41,50,bayes_shrinkage_disjoint,5.0,0.5626462093898309,-4.813723209293336,10.977963387055233,-11.307793130976608,1.6803467123899356,12.988139843366543,-3.7164124786966397,-1.0973107305966963,1.2040908394826553,1,0
